timestamp,sqft,system_type,home_age_years,zip,low_usd,high_usd,assumptions,notes
2025-10-23T14:18:13,3900,heat_pump,15,43021,8000.0,12000.0,Standard installation and no major modifications needed; Existing ductwork is in good condition; No additional permits required,This estimate is for a heat pump system suitable for a 3900 sqft home.
2025-10-23T14:18:18,3900,heat_pump,15,43021,8000.0,12000.0,Standard installation conditions; No additional ductwork required; Existing electrical system is adequate,Estimate is based on average costs for heat pumps in Central Ohio.
2025-10-23T15:23:51,2100,central_ac,65,43035,5000.0,7000.0,Standard installation with no major home modifications required.; No existing ductwork issues.; Standard efficiency unit selected.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This is a preliminary estimate; on-site inspection required.
2025-10-23T15:23:52,2100,central_ac,65,43035,4000.0,6000.0,Standard installation without major modifications; No existing ductwork needing replacement; Typical efficiency model is selected; Materials/labor split derived server-side at 55/45 due to missing model fields.,This estimate does not include potential local rebates or incentives.
2025-10-23T15:23:53,2100,central_ac,65,43035,4500.0,6500.0,Standard installation fees included.; Existing ductwork is in good condition.; No major modifications to home structure required.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This estimate considers the age of the home and typical costs for a central AC system in Central Ohio.
2025-10-23T15:25:26,2097,central_ac,65,43035,5000.0,8000.0,Estimates based on average Central Ohio pricing.; Home may require additional modifications or upgrades due to age.; Standard installation conditions.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This estimate covers only the HVAC system and does not include ductwork or potential electrical upgrades.
2025-10-23T15:25:28,2097,central_ac,65,43035,4200.0,6200.0,Typical installation costs for Central AC in Central Ohio.; Home is in good structural condition despite age.; Ductwork is mostly intact and does not require extensive repairs.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This estimate includes equipment and labor but may vary based on specific site conditions.
2025-10-23T15:30:01,2200,central_ac,22,43085,5500.0,7500.0,Standard installation without complex modifications.; No additional ductwork needed.; Existing electrical system can support new unit.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This estimate reflects a typical range for the installation of a central AC system in a home of this size and age.
2025-10-23T15:45:56,2200,central_ac,25,43085,5000.0,7000.0,Standard installation and equipment costs for Central Ohio.; No major structural modifications or repairs required.; Standard ductwork already in place.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This estimate includes standard labor and materials for a 2200 sqft home with a central AC system.
2025-10-23T15:45:59,2200,central_ac,25,43085,4000.0,6000.0,Standard installation in a single-family home; Existing ductwork is functional; No additional modifications are needed; Materials/labor split derived server-side at 55/45 due to missing model fields.,This estimate includes equipment and installation costs.
2025-10-23T15:47:02,2200,central_ac,20,43085,5000.0,8000.0,Standard installation with no major home modifications required.; Existing ductwork is in good condition and doesn't need replacement.; The estimate includes standard units and installation labor.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This is a preliminary estimate; final pricing may vary based on inspection.
2025-10-23T15:47:04,2200,central_ac,20,43085,4500.0,6500.0,Standard installation without major issues; Existing ductwork is in good condition; No major upgrades required for electrical or plumbing; Materials/labor split derived server-side at 55/45 due to missing model fields.,This is a preliminary estimate; an on-site inspection is required for accurate pricing.
2025-10-23T15:55:04,2000,central_ac,25,43085,5000.0,8000.0,Standard installation in average condition home.; No major ductwork modifications needed.; Existing electrical service is adequate.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This estimate assumes a typical installation with no unexpected complications.
2025-10-23T15:55:05,2000,central_ac,25,43085,4000.0,6000.0,Typical installation includes a new AC unit and necessary ductwork.; Existing ductwork is in good condition.; No major structural modifications needed.; Materials/labor split derived server-side at 55/45 due to missing model fields.,Preliminary estimate based on standard rates in Central Ohio.
2025-10-23T15:55:08,2000,central_ac,25,43085,4500.0,6500.0,Average installation costs for Central Ohio.; Standard efficiency equipment is assumed.; Ductwork modifications are not required.; No significant structural changes needed.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This estimate is for a new central AC installation in a 25-year-old home with 2000 sqft.
2025-10-23T16:00:43,2100,central_ac,20,43085,4500.0,6500.0,Standard installation practices applied.; No major structural or electrical modifications required.; Existing ductwork is in good condition.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This estimate is based on the square footage and system type; local variations may apply.
2025-10-23T16:00:43,2100,central_ac,20,43085,5000.0,7500.0,Standard installation costs for Central Ohio.; Ductwork may need minor repairs.; Existing system removal included.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This estimate is based on average costs for a typical 2100 sqft home.
2025-10-23T16:00:46,2100,central_ac,20,43085,4500.0,6000.0,Standard installation without major structural changes.; Ductwork is in good condition and does not require replacement.; Existing electrical systems are adequate for the new unit.; Materials/labor split derived server-side at 55/45 due to missing model fields.,Prices may vary based on specific equipment choices and local labor rates.
2025-10-23T16:05:34,2100,central_ac,20,43085,4000.0,6000.0,Estimate based on home size and type of system.; Assumes existing ductwork is in good condition.; No major structural or electrical work required.; Materials/labor split derived server-side at 55/45 due to missing model fields.,Costs may vary based on specific installation and equipment choices.
2025-10-23T16:05:34,2100,central_ac,20,43085,4500.0,6500.0,Standard installation in a single-family home.; No additional ductwork required.; Existing HVAC infrastructure in place.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This is a preliminary estimate based on the provided inputs.
2025-10-23T16:05:36,2100,central_ac,20,43085,4800.0,7200.0,Standard installation without complex modifications.; Average efficiency equipment.; Existing ductwork is in good condition.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This estimate is based on a typical range for Central AC systems in Central Ohio.
2025-10-23T16:06:04,2500,central_ac,14,43065,5000.0,8000.0,Estimate is based on average costs for installation of a central AC system in Central Ohio.; Home is in good condition and does not require additional ductwork or modifications.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This is a preliminary estimate; actual costs may vary based on specific project requirements.
2025-10-23T16:06:04,2500,central_ac,14,43065,5500.0,8500.0,Standard efficiency central AC system; No major structural issues affecting installation; Ductwork is in good condition; Materials/labor split derived server-side at 55/45 due to missing model fields.,This is a preliminary estimate; on-site inspection required.
2025-10-23T16:06:05,2500,central_ac,14,43065,5000.0,7000.0,Estimation based on average performance and efficiency.; No major structural issues found during installation.; Standard installation costs.; Materials/labor split derived server-side at 55/45 due to missing model fields.,This estimate reflects equipment and installation costs but does not include potential additional expenses for ductwork or electrical upgrades.
2025-10-23T16:21:51,2100,central_ac,25,43085,4200.0,6500.0,Standard installation without extensive modifications.; Typical efficiency unit selected.; Ductwork is in good condition.; Materials/labor split derived server-side at 55/45 due to missing model fields.,"Basement unit, easy access",Jane Contractor,"123 Main St, Worthington, OH",614-555-0123,"Basement unit, easy access"
2025-10-23T16:55:18,2200,central_ac,25,43085,4500.0,6500.0,Standard installation practices; No major structural modifications needed; Existing ductwork is in good condition; No additional permits required; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-23T16:55:25,2200,central_ac,25,43085,5000.0,7000.0,Standard installation for a 2200 sqft home.; No major structural or electrical modifications required.; Assumes existing ductwork is in good condition.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-23T16:55:34,2200,central_ac,25,43085,5000.0,7000.0,Standard installation without extensive modifications.; Existing ductwork is in good condition.; No major electrical upgrades required.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-23T16:55:36,2200,central_ac,25,43085,4500.0,6500.0,Standard installation with no major structural modifications; Existing ductwork is in good condition; Utilities are easily accessible; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-23T16:56:38,2200,central_ac,25,43085,6000.0,8000.0,Assuming standard installation with no major structural changes.; Existing ductwork is in good condition.; Estimate based on 2200 sqft home with central AC system.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-24T14:14:21,2200,central_ac,25,43085,4500.0,6500.0,Standard installation included; No major ductwork modifications needed; Existing electrical system is adequate; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-24T15:22:42,2200,central_ac,25,43085,5000.0,7500.0,Standard installation in a typical single-family home.; No major modifications required for ductwork or electrical upgrades.; Includes basic warranty and standard equipment.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-24T15:22:42,2200,central_ac,25,43085,4000.0,7000.0,Standard installation without additional complications.; Existing ductwork is operational and up to code.; No significant energy efficiency upgrades included.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T09:11:23,2200,central_ac,25,43085,4500.0,6500.0,Standard installation in a single-family home.; No major structural issues.; Existing ductwork is in good condition.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T09:11:24,2200,central_ac,25,43085,4500.0,7500.0,Standard installation with no major structural modifications.; Existing ductwork is in good condition.; Estimate includes basic unit and installation.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T09:20:58,2200,central_ac,25,43085,4800.0,6800.0,Standard installation complexity; Existing ductwork is in good condition; No significant structural or electrical upgrades required; Materials/labor split derived server-side at 55/45 due to missing model fields.,test,Test Name,123 Main St,614-555-0000,test
2025-10-27T09:22:12,2200,central_ac,25,43085,4500.0,6500.0,Estimation based on average costs for a 2200 sqft home in Central Ohio.; Standard installation and permits included.; No additional repairs or upgrades required.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T09:23:58,2200,central_ac,25,43085,4500.0,7000.0,System efficiency rating: SEER 14-16; Existing ductwork is in good condition; No additional modifications required; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T09:24:01,2200,central_ac,25,43085,5000.0,7000.0,Home has standard insulation.; Single-zone system is being replaced.; Existing ductwork is in good condition.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T09:24:40,2200,central_ac,25,43085,4500.0,6500.0,Standard installation without additional ductwork required.; Existing system removal is included in the estimate.; Price range accounts for typical equipment options and labor in Central Ohio.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T09:24:47,2200,central_ac,25,43085,5000.0,7000.0,Standard installation with medium efficiency equipment.; Existing ductwork is in good condition.; No significant structural changes to the home are required.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T09:58:33,2200,central_ac,25,43085,5500.0,7000.0,Standard installation without any additional structural modifications.; Existing ductwork is in good condition.; No additional permits or fees required.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T09:58:38,2200,central_ac,25,43085,4500.0,6000.0,Standard installation with minimal modifications required.; Existing ductwork is in good condition.; Home has no unusual features impacting HVAC installation.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T09:59:01,2200,central_ac,25,43085,5000.0,7000.0,Assuming standard insulation and ductwork; No significant structural modifications required; Basic model of central AC system; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T09:59:04,2200,central_ac,25,43085,4500.0,6000.0,Standard installation with no additional ductwork modifications.; Existing unit is functional but outdated.; No environmental factors that would increase complexity.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T10:01:37,2200,central_ac,25,43085,5000.0,7000.0,Standard installation and equipment cost.; Ductwork is in good condition.; No significant repairs needed for existing HVAC systems.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T10:01:46,2200,central_ac,25,43085,5500.0,7500.0,Standard installation without significant structural changes; Existing ductwork is in good condition; No additional upgrades required; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T10:22:30,2200,central_ac,25,43085,3500.0,5500.0,Standard installation without any significant structural changes.; Existing ductwork is in good condition.; No additional upgrades or retrofitting required.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T11:51:23,2200,central_ac,25,43085,4500.0,6500.0,Estimate based on a 2200 sqft home with a central AC system.; Average installation costs for a home 25 years old in Central Ohio.; Labor and equipment costs are included.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T11:54:49,2200,central_ac,25,43085,4500.0,7000.0,Estimate based on average costs for a central AC system in Central Ohio.; Assumes existing ductwork is in good condition.; Assumes no major structural modifications are needed.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
2025-10-27T11:57:15,2200,central_ac,25,43085,5000.0,8000.0,Standard installation; does not include ductwork repairs or replacements.; Existing system is functional but outdated.; Ductwork is in good condition and suitable for a new system.; Materials/labor split derived server-side at 55/45 due to missing model fields.,,,,,
